InjuryID,Season,Week,PlayerID,Position,Number,Team,Opponent,BodyPart,Status,Practice,PracticeDescription,Updated
40984,2014,21,13406,TE,84,ARI,,Hip,Probable,,,1/19/2015 6:03:53 AM
40985,2014,21,15227,ILB,51,ARI,,Quadriceps,Probable,,,1/19/2015 6:03:53 AM
40986,2014,21,12262,RB,20,ARI,,,Out,,,1/19/2015 6:03:53 AM
40987,2014,21,11570,ILB,58,ARI,,Suspension,Out,,,1/19/2015 6:03:53 AM
40988,2014,21,11203,G,75,ATL,,Back,Questionable,,,1/19/2015 6:03:53 AM
40989,2014,21,1652,RB,39,ATL,,Quadriceps,Questionable,,,1/19/2015 6:03:53 AM
40990,2014,21,13291,WR,11,ATL,,Hip,Questionable,,,1/19/2015 6:03:53 AM
40991,2014,21,11700,FS,20,ATL,,Knee,,,,1/19/2015 6:03:53 AM
40992,2014,21,11464,CB,27,ATL,,Illness,Questionable,,,1/19/2015 6:03:53 AM
40993,2014,21,12150,CB,26,ATL,,Hamstring,Questionable,,,1/19/2015 6:03:53 AM
40994,2014,21,6211,WR,83,ATL,,Foot,Probable,,,1/19/2015 6:03:53 AM
40995,2014,21,204,WR,84,ATL,,Knee,Probable,,,1/19/2015 6:03:53 AM
40996,2014,21,5374,G,63,ATL,,Back,Probable,,,1/19/2015 6:03:53 AM
40997,2014,21,14786,FB,42,ATL,,Illness,Questionable,,,1/19/2015 6:03:53 AM
40998,2014,21,15180,OLB,90,ATL,,Elbow; not injury related,Probable,,,1/19/2015 6:03:53 AM
40999,2014,21,2623,NT,96,ATL,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41000,2014,21,11769,OT,79,ATL,,Hamstring,Probable,,,1/19/2015 6:03:53 AM
41001,2014,21,5315,DE,95,ATL,,Knee,Probable,,,1/19/2015 6:03:53 AM
41002,2014,21,13284,WR,19,ATL,,Foot,Probable,,,1/19/2015 6:03:53 AM
41003,2014,21,7082,WR,17,ATL,,Wrist,Probable,,,1/19/2015 6:03:53 AM
41004,2014,21,14571,OLB,94,ATL,,Foot,Probable,,,1/19/2015 6:03:53 AM
41005,2014,21,16538,OLB,53,ATL,,Knee,Probable,,,1/19/2015 6:03:53 AM
41006,2014,21,15179,FS,36,ATL,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41007,2014,21,16531,OT,70,ATL,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41008,2014,21,11437,DE,91,ATL,,Achilles,Probable,,,1/19/2015 6:03:53 AM
41009,2014,21,16542,FS,41,ATL,,Concussion,Probable,,,1/19/2015 6:03:53 AM
41010,2014,21,1810,TE,81,BAL,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41011,2014,21,16088,DT,97,BAL,,Foot; ankle,Probable,,,1/19/2015 6:03:53 AM
41012,2014,21,8655,OT,60,BAL,,Ankle,Questionable,,,1/19/2015 6:03:53 AM
41013,2014,21,5353,ILB,51,BAL,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41014,2014,21,7383,OLB,55,BAL,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41015,2014,21,8872,DE,99,BAL,,Thigh; ankle,Probable,,,1/19/2015 6:03:53 AM
41016,2014,21,16699,RB,43,BAL,,Ribs,Questionable,,,1/19/2015 6:03:53 AM
41017,2014,21,14232,FS,31,BAL,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41018,2014,21,5100,WR,12,BAL,,Illness,Probable,,,1/19/2015 6:03:53 AM
41019,2014,21,14767,SS,41,BAL,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41020,2014,21,13848,G,72,BAL,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41021,2014,21,14687,RB,30,BAL,,Back,Probable,,,1/19/2015 6:03:53 AM
41022,2014,21,16083,TE,80,BAL,,Back,Questionable,,,1/19/2015 6:03:53 AM
41023,2014,21,12830,WR,82,BAL,,Knee,Probable,,,1/19/2015 6:03:53 AM
41024,2014,21,4358,WR,89,BAL,,Illness,Probable,,,1/19/2015 6:03:53 AM
41025,2014,21,12824,OT,76,BAL,,Hand,,,,1/19/2015 6:03:53 AM
41026,2014,21,15479,WR,14,BAL,,Concussion,Probable,,,1/19/2015 6:03:53 AM
41027,2014,21,16081,WR,15,BAL,,Thigh,Questionable,,,1/19/2015 6:03:53 AM
41028,2014,21,9369,RB,29,BAL,,Knee,Questionable,,,1/19/2015 6:03:53 AM
41029,2014,21,13520,ILB,50,BAL,,Thigh,Questionable,,,1/19/2015 6:03:53 AM
41030,2014,21,16093,ILB,57,BAL,,Wrist,Probable,,,1/19/2015 6:03:53 AM
41031,2014,21,13857,DE,93,BAL,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41032,2014,21,13858,OLB,91,BAL,,Hand,Probable,,,1/19/2015 6:03:53 AM
41033,2014,21,127,C,53,BAL,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41034,2014,21,12822,OLB,90,BAL,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41035,2014,21,14901,FB,44,BAL,,Foot,Probable,,,1/19/2015 6:03:53 AM
41036,2014,21,7680,NT,92,BAL,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41037,2014,21,7459,G,73,BAL,,Knee,Probable,,,1/19/2015 6:03:53 AM
41038,2014,21,9788,CB,21,BAL,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41039,2014,21,12722,WR,11,BAL,,Concussion,Probable,,,1/19/2015 6:03:53 AM
41040,2014,21,14899,SS,26,BAL,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41041,2014,21,15937,TE,84,BAL,,Thigh,Questionable,,,1/19/2015 6:03:53 AM
41042,2014,21,611,QB,5,BAL,,Illness,Probable,,,1/19/2015 6:03:53 AM
41043,2014,21,1269,K,2,BUF,,Right groin,Probable,,,1/19/2015 6:03:53 AM
41044,2014,21,12725,NT,99,BUF,,Knee,Out,,,1/19/2015 6:03:53 AM
41045,2014,21,13761,CB,24,BUF,,Concussion,Out,,,1/19/2015 6:03:53 AM
41046,2014,21,12747,SS,23,BUF,,Hip,Probable,,,1/19/2015 6:03:53 AM
41047,2014,21,14866,TE,89,BUF,,Knee,Probable,,,1/19/2015 6:03:53 AM
41048,2014,21,12741,FS,25,BUF,,Hamstring,Probable,,,1/19/2015 6:03:53 AM
41049,2014,21,10949,RB,28,BUF,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41050,2014,21,13800,WR,11,BUF,,Foot,Probable,,,1/19/2015 6:03:53 AM
41051,2014,21,14870,FS,27,BUF,,Concussion,Probable,,,1/19/2015 6:03:53 AM
41052,2014,21,9066,DE,92,BUF,,Knee,Probable,,,1/19/2015 6:03:53 AM
41053,2014,21,2232,DT,96,BUF,,Quadriceps,Probable,,,1/19/2015 6:03:53 AM
41054,2014,21,14828,WR,15,BUF,,Hamstring,Probable,,,1/19/2015 6:03:53 AM
41055,2014,21,15099,S,24,BUF,,Hamstring,Probable,,,1/19/2015 6:03:53 AM
41056,2014,21,16003,WR,14,BUF,,Hip,Probable,,,1/19/2015 6:03:53 AM
41057,2014,21,14871,WR,10,BUF,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41058,2014,21,13757,CB,33,BUF,,Groin,Questionable,,,1/19/2015 6:03:53 AM
41059,2014,21,14865,WR,88,BUF,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41060,2014,21,5701,RB,22,BUF,,Groin,Questionable,,,1/19/2015 6:03:53 AM
41061,2014,21,1141,DE,91,BUF,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41062,2014,21,8703,QB,18,BUF,,Toe,Probable,,,1/19/2015 6:03:53 AM
41063,2014,21,12158,G,60,BUF,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41064,2014,21,13486,WR,81,BUF,,Knee,Questionable,,,1/19/2015 6:03:53 AM
41065,2014,21,15257,OLB,57,BUF,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41066,2014,21,16001,G,68,BUF,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41067,2014,21,10985,ILB,51,BUF,,Ribs,Probable,,,1/19/2015 6:03:53 AM
41068,2014,21,5467,DE,94,BUF,,Thumb,Probable,,,1/19/2015 6:03:53 AM
41069,2014,21,9700,LS,65,BUF,,Knee,Probable,,,1/19/2015 6:03:53 AM
41070,2014,21,2550,DT,95,BUF,,Knee,Probable,,,1/19/2015 6:03:53 AM
41071,2014,21,13756,OLB,53,BUF,,Knee,Questionable,,,1/19/2015 6:03:53 AM
41072,2014,21,15997,LB,58,BUF,,Knee,Probable,,,1/19/2015 6:03:53 AM
41073,2014,21,14868,QB,3,BUF,,Abdomen,Probable,,,1/19/2015 6:03:53 AM
41074,2014,21,3753,OLB,56,BUF,,Groin,Doubtful,,,1/19/2015 6:03:53 AM
41075,2014,21,12777,TE,85,BUF,,Toe,Probable,,,1/19/2015 6:03:53 AM
41076,2014,21,14864,OLB,50,BUF,,Knee,Out,,,1/19/2015 6:03:53 AM
41077,2014,21,16553,WR,16,CAR,,Shoulder,Questionable,,,1/19/2015 6:03:53 AM
41078,2014,21,1097,FS,21,CAR,,Hamstring,Questionable,,,1/19/2015 6:03:53 AM
41079,2014,21,15186,OLB,56,CAR,,Ankle,Questionable,,,1/19/2015 6:03:53 AM
41080,2014,21,15188,NT,98,CAR,,Foot,Out,,,1/19/2015 6:03:53 AM
41081,2014,21,15691,CB,23,CAR,,Ankle,Questionable,,,1/19/2015 6:03:53 AM
41082,2014,21,12083,QB,3,CAR,,Illness,Probable,,,1/19/2015 6:03:53 AM
41083,2014,21,1061,DE,95,CAR,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41084,2014,21,8563,C,75,CAR,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41085,2014,21,7580,RB,34,CAR,,Hand,Probable,,,1/19/2015 6:03:53 AM
41086,2014,21,16554,CB,37,CAR,,Hamstring,Questionable,,,1/19/2015 6:03:53 AM
41087,2014,21,4895,OLB,58,CAR,,Knee,Probable,,,1/19/2015 6:03:53 AM
41088,2014,21,734,SS,41,CAR,,Thigh,Probable,,,1/19/2015 6:03:53 AM
41089,2014,21,13320,QB,1,CAR,,Back,Probable,,,1/19/2015 6:03:53 AM
41090,2014,21,14345,G,66,CAR,,Knee,Questionable,,,1/19/2015 6:03:53 AM
41091,2014,21,423,C,67,CAR,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41092,2014,21,1658,TE,88,CAR,,Knee,Probable,,,1/19/2015 6:03:53 AM
41093,2014,21,12490,OT,75,CAR,,Foot,Probable,,,1/19/2015 6:03:53 AM
41094,2014,21,5451,RB,28,CAR,,Hip,Probable,,,1/19/2015 6:03:53 AM
41095,2014,21,13181,DE,97,CAR,,Foot,Probable,,,1/19/2015 6:03:53 AM
41096,2014,21,16555,DE,94,CAR,,Illness,Probable,,,1/19/2015 6:03:53 AM
41097,2014,21,16551,CB,25,CAR,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41098,2014,21,4738,FB,35,CAR,,Knee,Probable,,,1/19/2015 6:03:53 AM
41099,2014,21,14745,LT,78,CAR,,Torn right meniscus,,,,1/19/2015 6:03:53 AM
41100,2014,21,4104,WR,82,CAR,,Hamstring,Probable,,,1/19/2015 6:03:53 AM
41101,2014,21,15189,DT,99,CAR,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41102,2014,21,16563,G,70,CAR,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41103,2014,21,15561,TE,86,CAR,,Hip,Questionable,,,1/19/2015 6:03:53 AM
41104,2014,21,11646,DT,92,CAR,,Knee,Probable,,,1/19/2015 6:03:53 AM
41105,2014,21,16550,WR,13,CAR,,Concussion,Questionable,,,1/19/2015 6:03:53 AM
41106,2014,21,9363,NT,91,CAR,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41107,2014,21,14340,CB,24,CAR,,Concussion,Probable,,,1/19/2015 6:03:53 AM
41108,2014,21,12153,TE,84,CAR,,Hip,Questionable,,,1/19/2015 6:03:53 AM
41109,2014,21,9174,G,65,CAR,,Back,Doubtful,,,1/19/2015 6:03:53 AM
41110,2014,21,11455,DE,76,CAR,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41111,2014,21,622,DE,69,CHI,,Ribs,Questionable,,,1/19/2015 6:03:53 AM
41112,2014,21,15065,DE,91,CHI,,Knee,Probable,,,1/19/2015 6:03:53 AM
41113,2014,21,11447,QB,8,CHI,,Concussion,Out,,,1/19/2015 6:03:53 AM
41114,2014,21,13188,FS,47,CHI,,Back,Out,,,1/19/2015 6:03:53 AM
41115,2014,21,16431,NT,95,CHI,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41116,2014,21,1410,K,9,CHI,,Right quadriceps,Out,,,1/19/2015 6:03:53 AM
41117,2014,21,15115,G,75,CHI,,Hip,Probable,,,1/19/2015 6:03:53 AM
41118,2014,21,16753,CB,39,CHI,,Hamstring,Questionable,,,1/19/2015 6:03:53 AM
41119,2014,21,15118,WR,10,CHI,,Knee,Probable,,,1/19/2015 6:03:53 AM
41120,2014,21,16432,CB,23,CHI,,Hand,Probable,,,1/19/2015 6:03:53 AM
41121,2014,21,11974,CB,26,CHI,,Ankle,Questionable,,,1/19/2015 6:03:53 AM
41122,2014,21,14189,OLB,50,CHI,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41123,2014,21,16444,DT,93,CHI,,Illness,Questionable,,,1/19/2015 6:03:53 AM
41124,2014,21,16025,OT,70,CHI,,Back,Questionable,,,1/19/2015 6:03:53 AM
41125,2014,21,15117,DE,94,CHI,,Ankle,Questionable,,,1/19/2015 6:03:53 AM
41126,2014,21,1181,TE,83,CHI,,Foot,Probable,,,1/19/2015 6:03:53 AM
41127,2014,21,14187,WR,17,CHI,,Hamstring,Questionable,,,1/19/2015 6:03:53 AM
41128,2014,21,1171,DE,76,CHI,,Knee,Probable,,,1/19/2015 6:03:53 AM
41129,2014,21,8636,G,62,CHI,,Illness,Probable,,,1/19/2015 6:03:53 AM
41130,2014,21,15116,OT,67,CHI,,Ribs,Probable,,,1/19/2015 6:03:53 AM
41131,2014,21,16446,FS,45,CHI,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41132,2014,21,13662,C,64,CHI,,Ankle,,,,1/19/2015 6:03:53 AM
41133,2014,21,15105,CB,30,CHI,,Knee,Questionable,,,1/19/2015 6:03:53 AM
41134,2014,21,5537,WR,19,CHI,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41135,2014,21,16370,CB,37,CHI,,Illness,Probable,,,1/19/2015 6:03:53 AM
41136,2014,21,15113,ILB,57,CHI,,Back,Probable,,,1/19/2015 6:03:53 AM
41137,2014,21,11279,SS,29,CHI,,Knee,Probable,,,1/19/2015 6:03:53 AM
41138,2014,21,7098,OT,74,CHI,,Knee; ankle,Probable,,,1/19/2015 6:03:53 AM
41139,2014,21,11107,CB,27,CHI,,Quadriceps; knee,Probable,,,1/19/2015 6:03:53 AM
41140,2014,21,2095,C,63,CHI,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41141,2014,21,8515,SS,21,CHI,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41142,2014,21,12845,WR,18,CIN,,Concussion,Doubtful,,,1/19/2015 6:03:53 AM
41143,2014,21,11026,TE,84,CIN,,Back,Questionable,,,1/19/2015 6:03:53 AM
41144,2014,21,11737,RB,30,CIN,,Concussion; shoulder,Questionable,,,1/19/2015 6:03:53 AM
41145,2014,21,16122,WR,86,CIN,,Knee,Out,,,1/19/2015 6:03:53 AM
41146,2014,21,12838,G,65,CIN,,Illness,Probable,,,1/19/2015 6:03:53 AM
41147,2014,21,12891,OLB,53,CIN,,Knee,Probable,,,1/19/2015 6:03:53 AM
41148,2014,21,16107,CB,21,CIN,,Shin,Probable,,,1/19/2015 6:03:53 AM
41149,2014,21,7121,DE,95,CIN,,Hamstring,Probable,,,1/19/2015 6:03:53 AM
41150,2014,21,11731,CB,24,CIN,,Illness,Questionable,,,1/19/2015 6:03:53 AM
41151,2014,21,14750,LB,59,CIN,,Hamstring,Questionable,,,1/19/2015 6:03:53 AM
41152,2014,21,14721,CB,37,CIN,,Illness,Questionable,,,1/19/2015 6:03:53 AM
41153,2014,21,12167,FS,20,CIN,,Illness,Questionable,,,1/19/2015 6:03:53 AM
41154,2014,21,5916,CB,23,CIN,,Illness,Questionable,,,1/19/2015 6:03:53 AM
41155,2014,21,11735,K,2,CIN,,Illness,Probable,,,1/19/2015 6:03:53 AM
41156,2014,21,11023,DE,96,CIN,,Calf,Probable,,,1/19/2015 6:03:53 AM
41157,2014,21,14922,DE,99,CIN,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41158,2014,21,13871,CB,27,CIN,,Achilles,Probable,,,1/19/2015 6:03:53 AM
41159,2014,21,16116,QB,5,CIN,,Illness,Questionable,,,1/19/2015 6:03:53 AM
41160,2014,21,11398,OT,74,CIN,,Illness,Probable,,,1/19/2015 6:03:53 AM
41161,2014,21,2559,G,67,CIN,,Knee,Probable,,,1/19/2015 6:03:53 AM
41162,2014,21,8373,WR,19,CIN,,Illness,Probable,,,1/19/2015 6:03:53 AM
41163,2014,21,14925,FS,36,CIN,,Chest,Probable,,,1/19/2015 6:03:53 AM
41164,2014,21,5510,DE,91,CIN,,Hip,Probable,,,1/19/2015 6:03:53 AM
41165,2014,21,16111,TE,89,CIN,,Illness,Probable,,,1/19/2015 6:03:53 AM
41166,2014,21,5929,NT,94,CIN,,Elbow,Questionable,,,1/19/2015 6:03:53 AM
41167,2014,21,13868,SS,43,CIN,,Groin,Probable,,,1/19/2015 6:03:53 AM
41168,2014,21,15047,ILB,57,CIN,,Illness,Questionable,,,1/19/2015 6:03:53 AM
41169,2014,21,12874,WR,15,CIN,,Illness,Probable,,,1/19/2015 6:03:53 AM
41170,2014,21,8459,RT,71,CIN,,Torn left triceps,,,,1/19/2015 6:03:53 AM
41171,2014,21,14916,RB,25,CIN,,Hip; clavicle,Probable,,,1/19/2015 6:03:53 AM
41172,2014,21,13882,G,68,CIN,,Calf,Probable,,,1/19/2015 6:03:53 AM
41173,2014,21,1650,CB,29,CIN,,Concussion,Probable,,,1/19/2015 6:03:53 AM
41174,2014,21,8441,ILB,58,CIN,,Hamstring,Questionable,,,1/19/2015 6:03:53 AM
41175,2014,21,11590,SS,26,CIN,,Foot,Probable,,,1/19/2015 6:03:53 AM
41176,2014,21,14709,NT,98,CIN,,Knee,Questionable,,,1/19/2015 6:03:53 AM
41177,2014,21,13586,TE,83,CIN,,Neck,Probable,,,1/19/2015 6:03:53 AM
41178,2014,21,12581,ILB,57,CIN,,Calf,Probable,,,1/19/2015 6:03:53 AM
41179,2014,21,14917,RB,33,CIN,,Knee,Probable,,,1/19/2015 6:03:53 AM
41180,2014,21,5099,OT,77,CIN,,Knee,Probable,,,1/19/2015 6:03:53 AM
41181,2014,21,11021,DT,97,CIN,,Feet,Probable,,,1/19/2015 6:03:53 AM
41182,2014,21,4577,TE,82,CLE,,Rib,Questionable,,,1/19/2015 6:03:53 AM
41183,2014,21,9827,DE,92,CLE,,Thumb,Questionable,,,1/19/2015 6:03:53 AM
41184,2014,21,11043,CB,23,CLE,,Shoulder,Questionable,,,1/19/2015 6:03:53 AM
41185,2014,21,12847,WR,16,CLE,,Thumb,Questionable,,,1/19/2015 6:03:53 AM
41186,2014,21,8358,QB,6,CLE,,Right shoulder; biceps,Doubtful,,,1/19/2015 6:03:53 AM
41187,2014,21,10961,WR,15,CLE,,Knee,Probable,,,1/19/2015 6:03:53 AM
41188,2014,21,4096,DE,71,CLE,,Ankle,Out,,,1/19/2015 6:03:53 AM
41189,2014,21,12880,OLB,97,CLE,,Foot,Questionable,,,1/19/2015 6:03:53 AM
41190,2014,21,13249,TE,86,CLE,,Elbow,Questionable,,,1/19/2015 6:03:53 AM
41191,2014,21,16143,CB,36,CLE,,Hamstring,Questionable,,,1/19/2015 6:03:53 AM
41192,2014,21,11658,ILB,56,CLE,,Knee,Questionable,,,1/19/2015 6:03:53 AM
41193,2014,21,16137,DB,42,CLE,,Hamstring,Questionable,,,1/19/2015 6:03:53 AM
41194,2014,21,16127,RB,34,CLE,,Hip,Probable,,,1/19/2015 6:03:53 AM
41195,2014,21,16740,RB,41,CLE,,Illness,Probable,,,1/19/2015 6:03:53 AM
41196,2014,21,12861,TE,84,CLE,,Concussion,Questionable,,,1/19/2015 6:03:53 AM
41197,2014,21,9801,OLB,99,CLE,,Illness,Probable,,,1/19/2015 6:03:53 AM
41198,2014,21,11394,C,68,CLE,,Ankle; knee,Probable,,,1/19/2015 6:03:53 AM
41199,2014,21,14949,OLB,51,CLE,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41200,2014,21,13886,FS,24,CLE,,Concussion,Questionable,,,1/19/2015 6:03:53 AM
41201,2014,21,13911,DE,90,CLE,,Toe,Probable,,,1/19/2015 6:03:53 AM
41202,2014,21,12885,NT,98,CLE,,Right knee,,,,1/19/2015 6:03:53 AM
41203,2014,21,16129,WR,18,CLE,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41204,2014,21,8405,FS,30,CLE,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41205,2014,21,8135,OT,73,CLE,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41206,2014,21,13896,DE,93,CLE,,Right knee,,,,1/19/2015 6:03:53 AM
41207,2014,21,7815,G,77,CLE,,Knee,Probable,,,1/19/2015 6:03:53 AM
41208,2014,21,12881,CB,22,CLE,,Thumb,Probable,,,1/19/2015 6:03:53 AM
41209,2014,21,13887,WR,11,CLE,,Knee,Probable,,,1/19/2015 6:03:53 AM
41210,2014,21,15603,P,5,CLE,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41211,2014,21,12225,G,74,CLE,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41212,2014,21,16128,CB,26,CLE,,Knee,Probable,,,1/19/2015 6:03:53 AM
41213,2014,21,15863,ILB,52,CLE,,Concussion,Probable,,,1/19/2015 6:03:53 AM
41214,2014,21,13372,LS,57,CLE,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41215,2014,21,13112,OLB,54,DAL,,Knee,Probable,,,1/19/2015 6:03:53 AM
41216,2014,21,3338,OT,68,DAL,,Ankle,Doubtful,,,1/19/2015 6:03:53 AM
41217,2014,21,14152,TE,84,DAL,,Knee,Probable,,,1/19/2015 6:03:53 AM
41218,2014,21,9157,DT,96,DAL,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41219,2014,21,15576,SS,38,DAL,,Thumb,Probable,,,1/19/2015 6:03:53 AM
41220,2014,21,16364,OLB,59,DAL,,Ankle,Questionable,,,1/19/2015 6:03:53 AM
41221,2014,21,16369,G,70,DAL,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41222,2014,21,12253,ILB,55,DAL,,Knee; concussion,Questionable,,,1/19/2015 6:03:53 AM
41223,2014,21,13319,DT,97,DAL,,Ankle,Questionable,,,1/19/2015 6:03:53 AM
41224,2014,21,6990,DE,92,DAL,,Concussion,Questionable,,,1/19/2015 6:03:53 AM
41225,2014,21,13124,RB,29,DAL,,Hand,Probable,,,1/19/2015 6:03:53 AM
41226,2014,21,3867,QB,9,DAL,,Back,Probable,,,1/19/2015 6:03:53 AM
41227,2014,21,12361,DT,92,DAL,,Calf,Probable,,,1/19/2015 6:03:53 AM
41228,2014,21,14146,DE,98,DAL,,Illness,Questionable,,,1/19/2015 6:03:53 AM
41229,2014,21,12387,FS,37,DAL,,Groin,Probable,,,1/19/2015 6:03:53 AM
41230,2014,21,16372,CB,20,DAL,,Knee; ankle,Probable,,,1/19/2015 6:03:53 AM
41231,2014,21,12293,DE,99,DAL,,Thumb,Probable,,,1/19/2015 6:03:53 AM
41232,2014,21,13910,QB,3,DAL,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41233,2014,21,16366,DE,90,DAL,,Chest,Probable,,,1/19/2015 6:03:53 AM
41234,2014,21,13129,OT,77,DAL,,Illness,Probable,,,1/19/2015 6:03:53 AM
41235,2014,21,15088,WR,83,DAL,,Finger,Probable,,,1/19/2015 6:03:53 AM
41236,2014,21,11271,FS,42,DAL,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41237,2014,21,14826,G,65,DAL,,Groin,Probable,,,1/19/2015 6:03:53 AM
41238,2014,21,12360,OT,78,DAL,,Chest,Probable,,,1/19/2015 6:03:53 AM
41239,2014,21,4080,DE,93,DAL,,Knee; foot,Probable,,,1/19/2015 6:03:53 AM
41240,2014,21,2760,CB,39,DAL,,Hamstring,Probable,,,1/19/2015 6:03:53 AM
41241,2014,21,11270,WR,88,DAL,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41242,2014,21,15573,FS,23,DAL,,Not injury related,Probable,,,1/19/2015 6:03:53 AM
41243,2014,21,15579,OLB,53,DAL,,Thigh,Probable,,,1/19/2015 6:03:53 AM
41244,2014,21,15082,TE,89,DAL,,Knee,Probable,,,1/19/2015 6:03:53 AM
41245,2014,21,16356,DT,66,DAL,,Illness,Probable,,,1/19/2015 6:03:53 AM
41246,2014,21,15085,RB,21,DAL,,Concussion,Questionable,,,1/19/2015 6:03:53 AM
41247,2014,21,14790,OT,75,DAL,,Shoulder,,,,1/19/2015 6:03:53 AM
41248,2014,21,16384,DT,74,DAL,,Knee,Out,,,1/19/2015 6:03:53 AM
41249,2014,21,15667,OT,71,DEN,,Toe,Probable,,,1/19/2015 6:03:53 AM
41250,2014,21,13012,OT,74,DEN,,Concussion,Probable,,,1/19/2015 6:03:53 AM
41251,2014,21,7328,QB,18,DEN,,Thigh,Probable,,,1/19/2015 6:03:53 AM
41252,2014,21,14032,OLB,54,DEN,,Foot,Questionable,,,1/19/2015 6:03:53 AM
41253,2014,21,3765,C,64,DEN,,Knee,Probable,,,1/19/2015 6:03:53 AM
41254,2014,21,4701,CB,21,DEN,,Achilles,Probable,,,1/19/2015 6:03:53 AM
41255,2014,21,11197,WR,88,DEN,,Ankle; finger,Probable,,,1/19/2015 6:03:53 AM
41256,2014,21,13027,TE,80,DEN,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41257,2014,21,16287,RB,40,DEN,,Hip; knee,Probable,,,1/19/2015 6:03:53 AM
41258,2014,21,13576,NT,96,DEN,,Knee,Questionable,,,1/19/2015 6:03:53 AM
41259,2014,21,11054,SS,43,DEN,,Neck,Probable,,,1/19/2015 6:03:53 AM
41260,2014,21,15041,CB,36,DEN,,Shoulder,Probable,,,1/19/2015 6:03:53 AM
41261,2014,21,15020,RB,22,DEN,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41262,2014,21,16272,ILB,57,DEN,,Illness,Probable,,,1/19/2015 6:03:53 AM
41263,2014,21,3209,OT,78,DEN,,Thigh,Probable,,,1/19/2015 6:03:53 AM
41264,2014,21,12179,OT,75,DEN,,Back,Probable,,,1/19/2015 6:03:53 AM
41265,2014,21,14046,RB,23,DEN,,Foot,Probable,,,1/19/2015 6:03:53 AM
41266,2014,21,4951,RG,66,DEN,,Illness,Probable,,,1/19/2015 6:03:53 AM
41267,2014,21,11063,WR,10,DEN,,Hip,Questionable,,,1/19/2015 6:03:53 AM
41268,2014,21,852,TE,84,DEN,,Foot,Probable,,,1/19/2015 6:03:53 AM
41269,2014,21,14059,DE,95,DEN,,Knee,Probable,,,1/19/2015 6:03:53 AM
41270,2014,21,16278,WR,14,DEN,,Concussion,Probable,,,1/19/2015 6:03:53 AM
41271,2014,21,14048,DE,97,DEN,,Knee,Probable,,,1/19/2015 6:03:53 AM
41272,2014,21,4631,WR,83,DEN,,Ankle,Probable,,,1/19/2015 6:03:53 AM
41273,2014,21,8650,NT,98,DEN,,Elbow,Questionable,,,1/19/2015 6:03:53 AM
